participantID,rating_subj,rating_type,artwork,rating,actual_rating
25,252,Target,https://uploads2.wikiart.org/00192/images/emil-nolde/5b4816d6edc2c90a545a2384.jpg!Large.jpg,71,68
25,252,Target,https://uploads8.wikiart.org/images/lovis-corinth/cain-1917.jpg,22,59
25,252,Target,https://uploads8.wikiart.org/images/paul-bril/fantastic-mountain-landscape-1598.jpg,44,47
25,252,Target,https://uploads8.wikiart.org/images/james-ward/the-eildon-hills-and-the-tweed-1807.jpg,62,65
25,252,Target,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,39,53
25,252,Target,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,48,76
25,252,Target,https://uploads8.wikiart.org/images/tamara-de-lempicka/portrait-of-marquis-sommi-1925.jpg,30,59
25,252,Target,https://uploads1.wikiart.org/00452/images/jean-dupas/42-medium.jpg!Large.jpg,61,51
25,252,SelfRate,https://uploads8.wikiart.org/images/man-ray/jazz.jpg,56,62
25,252,SelfRate,https://uploads8.wikiart.org/images/tamara-de-lempicka/portrait-of-marquis-sommi-1925.jpg,2,59
25,252,SelfRate,https://uploads1.wikiart.org/00452/images/jean-dupas/42-medium.jpg!Large.jpg,18,51
25,252,SelfRate,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,43,76
25,252,SelfRate,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,34,53
25,252,SelfRate,https://uploads8.wikiart.org/images/paul-bril/fantastic-mountain-landscape-1598.jpg,39,47
25,252,SelfRate,https://uploads8.wikiart.org/images/james-ward/the-eildon-hills-and-the-tweed-1807.jpg,25,65
25,252,SelfRate,https://uploads2.wikiart.org/00192/images/emil-nolde/5b4816d6edc2c90a545a2384.jpg!Large.jpg,75,68
25,252,SelfRate,https://uploads8.wikiart.org/images/lovis-corinth/cain-1917.jpg,22,59
25,252,SelfRate,https://uploads8.wikiart.org/images/edgar-degas/landscape-at-valery-sur-somme.jpg,20,73
25,252,SelfRate,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,42,55
25,252,SelfRate,https://uploads8.wikiart.org/00307/images/frank-frazetta/a-princess-of-mars.jpg,10,5
25,252,SelfRate,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,69,37
25,252,SelfRate,https://uploads8.wikiart.org/images/gego/untitled-1966.jpg,72,55
25,252,SelfRate,https://uploads8.wikiart.org/images/agostino-bonalumi/bianco-1966.jpg,41,28
25,252,SelfRate,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,27,60
25,252,SelfRate,https://uploads8.wikiart.org/images/louis-soutter/for-t-1942.jpg,68,68
25,252,SelfRate,https://uploads8.wikiart.org/images/may-wilson/ridiculous-portrait-statue-of-liberty-1972.jpg,0,6
25,252,SelfRate,https://uploads8.wikiart.org/images/luis-tomasello/atmosph-re-chromoplastique-n-120-1964.jpg,13,47
25,252,SelfRate,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,38,51
25,252,SelfRate,https://uploads8.wikiart.org/images/jean-francois-millet/the-wood-sawyers-1852.jpg,41,39
25,252,SelfRate,https://uploads8.wikiart.org/images/pierre-puvis-de-chavannes/the-poor-fisherman.jpg,24,26
25,252,SelfRate,https://uploads8.wikiart.org/images/arnold-b-cklin/the-isle-of-the-dead-1883.jpg!HD.jpg,34,45
26,252,Target,https://uploads8.wikiart.org/images/man-ray/jazz.jpg,62,62
26,252,Target,https://uploads8.wikiart.org/images/pierre-puvis-de-chavannes/the-poor-fisherman.jpg,39,26
26,252,Target,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,39,51
26,252,Target,https://uploads8.wikiart.org/images/may-wilson/ridiculous-portrait-statue-of-liberty-1972.jpg,20,6
26,252,Target,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,41,60
26,252,Target,https://uploads8.wikiart.org/images/gego/untitled-1966.jpg,26,55
26,252,Target,https://uploads8.wikiart.org/00307/images/frank-frazetta/a-princess-of-mars.jpg,11,5
26,252,Target,https://uploads8.wikiart.org/images/edgar-degas/landscape-at-valery-sur-somme.jpg,39,73
26,252,Target,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,38,55
26,252,Target,https://uploads2.wikiart.org/00192/images/emil-nolde/5b4816d6edc2c90a545a2384.jpg!Large.jpg,37,68
26,252,Target,https://uploads8.wikiart.org/images/lovis-corinth/cain-1917.jpg,35,59
26,252,Target,https://uploads8.wikiart.org/images/paul-bril/fantastic-mountain-landscape-1598.jpg,39,47
26,252,Target,https://uploads8.wikiart.org/images/james-ward/the-eildon-hills-and-the-tweed-1807.jpg,43,65
26,252,Target,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,60,53
26,252,Target,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,42,76
26,252,Target,https://uploads8.wikiart.org/images/tamara-de-lempicka/portrait-of-marquis-sommi-1925.jpg,44,59
26,252,Target,https://uploads1.wikiart.org/00452/images/jean-dupas/42-medium.jpg!Large.jpg,39,51
26,252,SelfRate,https://uploads8.wikiart.org/images/man-ray/jazz.jpg,77,62
26,252,SelfRate,https://uploads8.wikiart.org/images/tamara-de-lempicka/portrait-of-marquis-sommi-1925.jpg,47,59
26,252,SelfRate,https://uploads1.wikiart.org/00452/images/jean-dupas/42-medium.jpg!Large.jpg,34,51
26,252,SelfRate,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,56,76
26,252,SelfRate,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,36,53
26,252,SelfRate,https://uploads8.wikiart.org/images/paul-bril/fantastic-mountain-landscape-1598.jpg,50,47
26,252,SelfRate,https://uploads8.wikiart.org/images/james-ward/the-eildon-hills-and-the-tweed-1807.jpg,19,65
26,252,SelfRate,https://uploads2.wikiart.org/00192/images/emil-nolde/5b4816d6edc2c90a545a2384.jpg!Large.jpg,6,68
26,252,SelfRate,https://uploads8.wikiart.org/images/lovis-corinth/cain-1917.jpg,12,59
26,252,SelfRate,https://uploads8.wikiart.org/images/edgar-degas/landscape-at-valery-sur-somme.jpg,65,73
26,252,SelfRate,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,73,55
26,252,SelfRate,https://uploads8.wikiart.org/00307/images/frank-frazetta/a-princess-of-mars.jpg,5,5
26,252,SelfRate,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,18,37
26,252,SelfRate,https://uploads8.wikiart.org/images/gego/untitled-1966.jpg,57,55
26,252,SelfRate,https://uploads8.wikiart.org/images/agostino-bonalumi/bianco-1966.jpg,65,28
26,252,SelfRate,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,9,60
26,252,SelfRate,https://uploads8.wikiart.org/images/louis-soutter/for-t-1942.jpg,29,68
26,252,SelfRate,https://uploads8.wikiart.org/images/may-wilson/ridiculous-portrait-statue-of-liberty-1972.jpg,0,6
26,252,SelfRate,https://uploads8.wikiart.org/images/luis-tomasello/atmosph-re-chromoplastique-n-120-1964.jpg,7,47
26,252,SelfRate,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,66,51
26,252,SelfRate,https://uploads8.wikiart.org/images/jean-francois-millet/the-wood-sawyers-1852.jpg,82,39
26,252,SelfRate,https://uploads8.wikiart.org/images/pierre-puvis-de-chavannes/the-poor-fisherman.jpg,35,26
26,252,SelfRate,https://uploads8.wikiart.org/images/arnold-b-cklin/the-isle-of-the-dead-1883.jpg!HD.jpg,50,45
27,154,Target,https://uploads1.wikiart.org/00243/images/konrad-zuse/6332-80x55.jpg!PinterestSmall.jpg,24,42
27,154,Target,https://uploads8.wikiart.org/images/tony-smith/die-1968.jpg,3,0
27,154,Target,https://uploads7.wikiart.org/00243/images/clementine-hunter/2016-28-9.jpg!Large.jpg,64,40
27,154,Target,https://uploads8.wikiart.org/images/wayne-thiebaud/pies-pies-pies-1961.jpg,29,46
27,154,Target,https://uploads8.wikiart.org/images/jules-dupre/the-windmill-1859.jpg,50,41
27,154,Target,https://uploads8.wikiart.org/images/luc-olivier-merson/fame-la-renomme-e-27-x-33-cm-1889.jpg,94,81
27,154,Target,https://uploads8.wikiart.org/images/l-opold-survage/l-oiseau-1915.jpg,6,38
27,154,Target,https://uploads8.wikiart.org/images/jean-dupas/la-danseuse-et-les-deux-pigeons-1919.jpg,36,51
27,154,Target,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,6,80
27,154,Target,https://uploads8.wikiart.org/images/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729.jpg,84,62
27,154,Target,https://uploads8.wikiart.org/images/tivadar-kosztka-csontvary/sunset-over-the-bay-of-naples-1901.jpg,65,34
27,154,Target,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,56,45
27,154,Target,https://uploads8.wikiart.org/images/harrison-fisher/untitled-32.jpg,95,45
27,154,Target,https://uploads8.wikiart.org/images/johannes-jan-schoonhoven/r60-27-1960.jpg,9,37
27,154,Target,https://uploads8.wikiart.org/images/jean-dubuffet/subway.jpg,50,35
27,154,Target,https://uploads8.wikiart.org/images/victor-vasarely/the-chess-board-1935.jpg,3,99
27,154,Target,https://uploads5.wikiart.org/00177/images/ippolito-kaffi/ippolito-caffi-1809-1866-the-partenon.jpg!HD.jpg,87,46
27,154,Target,https://uploads8.wikiart.org/images/albert-pinkham-ryder/pegasus-departing-1901.jpg,69,44
27,154,SelfRate,https://uploads1.wikiart.org/00243/images/konrad-zuse/6332-80x55.jpg!PinterestSmall.jpg,13,42
27,154,SelfRate,https://uploads8.wikiart.org/images/tony-smith/die-1968.jpg,50,0
27,154,SelfRate,https://uploads7.wikiart.org/00243/images/clementine-hunter/2016-28-9.jpg!Large.jpg,14,40
27,154,SelfRate,https://uploads8.wikiart.org/images/wayne-thiebaud/pies-pies-pies-1961.jpg,70,46
27,154,SelfRate,https://uploads8.wikiart.org/images/jules-dupre/the-windmill-1859.jpg,93,41
27,154,SelfRate,https://uploads8.wikiart.org/images/luc-olivier-merson/fame-la-renomme-e-27-x-33-cm-1889.jpg,50,81
27,154,SelfRate,https://uploads8.wikiart.org/images/l-opold-survage/l-oiseau-1915.jpg,73,38
27,154,SelfRate,https://uploads8.wikiart.org/images/jean-dupas/la-danseuse-et-les-deux-pigeons-1919.jpg,37,51
27,154,SelfRate,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,7,80
27,154,SelfRate,https://uploads8.wikiart.org/images/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729.jpg,53,62
27,154,SelfRate,https://uploads8.wikiart.org/images/tivadar-kosztka-csontvary/sunset-over-the-bay-of-naples-1901.jpg,90,34
27,154,SelfRate,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,65,45
27,154,SelfRate,https://uploads8.wikiart.org/images/harrison-fisher/untitled-32.jpg,86,45
27,154,SelfRate,https://uploads8.wikiart.org/images/johannes-jan-schoonhoven/r60-27-1960.jpg,56,37
27,154,SelfRate,https://uploads8.wikiart.org/images/jean-dubuffet/subway.jpg,46,35
27,154,SelfRate,https://uploads8.wikiart.org/images/victor-vasarely/the-chess-board-1935.jpg,68,99
27,154,SelfRate,https://uploads5.wikiart.org/00177/images/ippolito-kaffi/ippolito-caffi-1809-1866-the-partenon.jpg!HD.jpg,93,46
27,154,SelfRate,https://uploads8.wikiart.org/images/albert-pinkham-ryder/pegasus-departing-1901.jpg,44,44
27,154,SelfRate,https://uploads8.wikiart.org/images/man-ray/jazz.jpg,88,13
27,154,SelfRate,https://uploads7.wikiart.org/00333/images/gerda-wegener/an-elegant-young-lady-with-a-fur-hat-by-gerda-wegener-1918.jpg!HalfHD.jpg,62,100
27,154,SelfRate,https://uploads8.wikiart.org/images/jean-fautrier/untitled-1943.jpg,36,35
27,154,SelfRate,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,50,91
27,154,SelfRate,https://uploads8.wikiart.org/00284/images/francesc-masriera/masriera-belles.jpg!Large.jpg,59,96
27,154,SelfRate,https://uploads8.wikiart.org/images/camille-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty.jpg,80,64
28,276,Target,https://uploads8.wikiart.org/images/pablo-picasso/composition-with-skull-1908.jpg,46,94
28,276,Target,https://uploads8.wikiart.org/images/cassandre/le-nouvelliste-1924.jpg,37,47
28,276,Target,https://uploads8.wikiart.org/images/luis-feito/painting-488.jpg,17,51
28,276,Target,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,100,80
28,276,Target,https://uploads8.wikiart.org/images/ferdinand-hodler/at-the-foot-of-the-petit-saleve-1893.jpg,79,100
28,276,Target,https://uploads8.wikiart.org/images/claude-monet/impression-sunrise.jpg,70,100
28,276,Target,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,100,100
28,276,Target,https://uploads1.wikiart.org/00137/images/frank-xavier-leyendecker/mending-the-pirate-flag.jpg!HalfHD.jpg,100,86
28,276,Target,https://uploads8.wikiart.org/images/dadamaino/volume-1958.jpg,21,0
28,276,Target,https://uploads8.wikiart.org/images/agostino-bonalumi/verde-3000.jpg,62,0
28,276,Target,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,80,79
28,276,Target,https://uploads8.wikiart.org/images/louis-wain/untitled-5.jpg,69,78
28,276,Target,https://uploads8.wikiart.org/images/m-c-escher/not_detected_204652.jpg,41,96
28,276,Target,https://uploads8.wikiart.org/images/stanley-pinker/god-dog.jpg,61,88
28,276,Target,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,88,89
28,276,Target,https://uploads8.wikiart.org/images/alexey-venetsianov/sleeping-herd-boy.jpg,100,78
28,276,Target,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,42,84
28,276,SelfRate,https://uploads8.wikiart.org/images/john-marin/autumn-coloring-no-4-1952.jpg,0,36
28,276,SelfRate,https://uploads8.wikiart.org/images/pablo-picasso/composition-with-skull-1908.jpg,56,94
28,276,SelfRate,https://uploads8.wikiart.org/images/tamara-de-lempicka/portrait-of-marquis-sommi-1925.jpg,59,99
28,276,SelfRate,https://uploads8.wikiart.org/images/cassandre/le-nouvelliste-1924.jpg,0,47
28,276,SelfRate,https://uploads0.wikiart.org/images/samuel-buri/untitled.jpg!Large.jpg,38,33
28,276,SelfRate,https://uploads8.wikiart.org/images/luis-feito/painting-488.jpg,0,51
28,276,SelfRate,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,75,84
28,276,SelfRate,https://uploads8.wikiart.org/images/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729.jpg,85,82
28,276,SelfRate,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,100,80
28,276,SelfRate,https://uploads8.wikiart.org/images/wilhelm-kotarbinski/afternoon-silence.jpg,100,100
28,276,SelfRate,https://uploads8.wikiart.org/images/ferdinand-hodler/at-the-foot-of-the-petit-saleve-1893.jpg,100,100
28,276,SelfRate,https://uploads8.wikiart.org/images/camille-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty.jpg,100,94
28,276,SelfRate,https://uploads8.wikiart.org/images/claude-monet/impression-sunrise.jpg,69,100
28,276,SelfRate,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,90,100
28,276,SelfRate,https://uploads1.wikiart.org/00137/images/frank-xavier-leyendecker/mending-the-pirate-flag.jpg!HalfHD.jpg,76,86
28,276,SelfRate,https://uploads8.wikiart.org/images/dadamaino/volume-1958.jpg,0,0
28,276,SelfRate,https://uploads8.wikiart.org/images/agostino-bonalumi/verde-3000.jpg,79,0
28,276,SelfRate,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,15,79
28,276,SelfRate,https://uploads8.wikiart.org/images/louis-wain/untitled-5.jpg,100,78
28,276,SelfRate,https://uploads8.wikiart.org/images/m-c-escher/not_detected_204652.jpg,0,96
28,276,SelfRate,https://uploads8.wikiart.org/images/stanley-pinker/god-dog.jpg,9,88
28,276,SelfRate,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,58,89
28,276,SelfRate,https://uploads8.wikiart.org/images/alexey-venetsianov/sleeping-herd-boy.jpg,68,78
29,154,Target,https://uploads1.wikiart.org/00243/images/konrad-zuse/6332-80x55.jpg!PinterestSmall.jpg,58,42
29,154,Target,https://uploads8.wikiart.org/images/tony-smith/die-1968.jpg,1,0
29,154,Target,https://uploads7.wikiart.org/00243/images/clementine-hunter/2016-28-9.jpg!Large.jpg,43,40
29,154,Target,https://uploads8.wikiart.org/images/wayne-thiebaud/pies-pies-pies-1961.jpg,30,46
29,154,Target,https://uploads8.wikiart.org/images/jules-dupre/the-windmill-1859.jpg,34,41
29,154,Target,https://uploads8.wikiart.org/images/luc-olivier-merson/fame-la-renomme-e-27-x-33-cm-1889.jpg,92,81
29,154,Target,https://uploads8.wikiart.org/images/l-opold-survage/l-oiseau-1915.jpg,5,38
29,154,Target,https://uploads8.wikiart.org/images/jean-dupas/la-danseuse-et-les-deux-pigeons-1919.jpg,69,51
29,154,Target,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,4,80
29,154,Target,https://uploads8.wikiart.org/images/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729.jpg,96,62
29,154,Target,https://uploads8.wikiart.org/images/tivadar-kosztka-csontvary/sunset-over-the-bay-of-naples-1901.jpg,36,34
29,154,Target,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,73,45
29,154,Target,https://uploads8.wikiart.org/images/harrison-fisher/untitled-32.jpg,91,45
29,154,Target,https://uploads8.wikiart.org/images/johannes-jan-schoonhoven/r60-27-1960.jpg,4,37
29,154,Target,https://uploads8.wikiart.org/images/jean-dubuffet/subway.jpg,39,35
29,154,Target,https://uploads8.wikiart.org/images/victor-vasarely/the-chess-board-1935.jpg,5,99
29,154,Target,https://uploads5.wikiart.org/00177/images/ippolito-kaffi/ippolito-caffi-1809-1866-the-partenon.jpg!HD.jpg,71,46
29,154,Target,https://uploads8.wikiart.org/images/albert-pinkham-ryder/pegasus-departing-1901.jpg,84,44
29,154,SelfRate,https://uploads1.wikiart.org/00243/images/konrad-zuse/6332-80x55.jpg!PinterestSmall.jpg,98,42
29,154,SelfRate,https://uploads8.wikiart.org/images/tony-smith/die-1968.jpg,0,0
29,154,SelfRate,https://uploads7.wikiart.org/00243/images/clementine-hunter/2016-28-9.jpg!Large.jpg,24,40
29,154,SelfRate,https://uploads8.wikiart.org/images/wayne-thiebaud/pies-pies-pies-1961.jpg,67,46
29,154,SelfRate,https://uploads8.wikiart.org/images/jules-dupre/the-windmill-1859.jpg,20,41
29,154,SelfRate,https://uploads8.wikiart.org/images/luc-olivier-merson/fame-la-renomme-e-27-x-33-cm-1889.jpg,31,81
29,154,SelfRate,https://uploads8.wikiart.org/images/l-opold-survage/l-oiseau-1915.jpg,78,38
29,154,SelfRate,https://uploads8.wikiart.org/images/jean-dupas/la-danseuse-et-les-deux-pigeons-1919.jpg,50,51
29,154,SelfRate,https://uploads0.wikiart.org/images/shozo-shimamoto/unknown-title.jpg!Large.jpg,59,80
29,154,SelfRate,https://uploads8.wikiart.org/images/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729.jpg,37,62
29,154,SelfRate,https://uploads8.wikiart.org/images/tivadar-kosztka-csontvary/sunset-over-the-bay-of-naples-1901.jpg,88,34
29,154,SelfRate,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,36,45
29,154,SelfRate,https://uploads8.wikiart.org/images/harrison-fisher/untitled-32.jpg,38,45
29,154,SelfRate,https://uploads8.wikiart.org/images/johannes-jan-schoonhoven/r60-27-1960.jpg,23,37
29,154,SelfRate,https://uploads8.wikiart.org/images/jean-dubuffet/subway.jpg,7,35
29,154,SelfRate,https://uploads8.wikiart.org/images/victor-vasarely/the-chess-board-1935.jpg,31,99
29,154,SelfRate,https://uploads5.wikiart.org/00177/images/ippolito-kaffi/ippolito-caffi-1809-1866-the-partenon.jpg!HD.jpg,79,46
29,154,SelfRate,https://uploads8.wikiart.org/images/albert-pinkham-ryder/pegasus-departing-1901.jpg,20,44
29,154,SelfRate,https://uploads8.wikiart.org/images/man-ray/jazz.jpg,68,13
29,154,SelfRate,https://uploads7.wikiart.org/00333/images/gerda-wegener/an-elegant-young-lady-with-a-fur-hat-by-gerda-wegener-1918.jpg!HalfHD.jpg,50,100
29,154,SelfRate,https://uploads8.wikiart.org/images/jean-fautrier/untitled-1943.jpg,1,35
29,154,SelfRate,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,3,91
29,154,SelfRate,https://uploads8.wikiart.org/00284/images/francesc-masriera/masriera-belles.jpg!Large.jpg,10,96
29,154,SelfRate,https://uploads8.wikiart.org/images/camille-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty.jpg,63,64
30,276,Target,https://uploads8.wikiart.org/images/pablo-picasso/composition-with-skull-1908.jpg,84,94
30,276,Target,https://uploads8.wikiart.org/images/cassandre/le-nouvelliste-1924.jpg,79,47
30,276,Target,https://uploads8.wikiart.org/images/luis-feito/painting-488.jpg,32,51
30,276,Target,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,94,80
30,276,Target,https://uploads8.wikiart.org/images/ferdinand-hodler/at-the-foot-of-the-petit-saleve-1893.jpg,75,100
30,276,Target,https://uploads8.wikiart.org/images/claude-monet/impression-sunrise.jpg,85,100
30,276,Target,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,100,100
30,276,Target,https://uploads1.wikiart.org/00137/images/frank-xavier-leyendecker/mending-the-pirate-flag.jpg!HalfHD.jpg,100,86
30,276,Target,https://uploads8.wikiart.org/images/dadamaino/volume-1958.jpg,31,0
30,276,Target,https://uploads8.wikiart.org/images/agostino-bonalumi/verde-3000.jpg,36,0
30,276,Target,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,43,79
30,276,Target,https://uploads8.wikiart.org/images/louis-wain/untitled-5.jpg,70,78
30,276,Target,https://uploads8.wikiart.org/images/m-c-escher/not_detected_204652.jpg,58,96
30,276,Target,https://uploads8.wikiart.org/images/stanley-pinker/god-dog.jpg,100,88
30,276,Target,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,79,89
30,276,Target,https://uploads8.wikiart.org/images/alexey-venetsianov/sleeping-herd-boy.jpg,100,78
30,276,Target,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,44,84
30,276,SelfRate,https://uploads8.wikiart.org/images/john-marin/autumn-coloring-no-4-1952.jpg,34,36
30,276,SelfRate,https://uploads8.wikiart.org/images/pablo-picasso/composition-with-skull-1908.jpg,69,94
30,276,SelfRate,https://uploads8.wikiart.org/images/tamara-de-lempicka/portrait-of-marquis-sommi-1925.jpg,100,99
30,276,SelfRate,https://uploads8.wikiart.org/images/cassandre/le-nouvelliste-1924.jpg,35,47
30,276,SelfRate,https://uploads0.wikiart.org/images/samuel-buri/untitled.jpg!Large.jpg,37,33
30,276,SelfRate,https://uploads8.wikiart.org/images/luis-feito/painting-488.jpg,60,51
30,276,SelfRate,https://uploads8.wikiart.org/images/willi-baumeister/sun-figures-1944.jpg,64,84
30,276,SelfRate,https://uploads8.wikiart.org/images/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729.jpg,12,82
30,276,SelfRate,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,11,80
30,276,SelfRate,https://uploads8.wikiart.org/images/wilhelm-kotarbinski/afternoon-silence.jpg,100,100
30,276,SelfRate,https://uploads8.wikiart.org/images/ferdinand-hodler/at-the-foot-of-the-petit-saleve-1893.jpg,100,100
30,276,SelfRate,https://uploads8.wikiart.org/images/camille-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty.jpg,11,94
30,276,SelfRate,https://uploads8.wikiart.org/images/claude-monet/impression-sunrise.jpg,62,100
30,276,SelfRate,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,100,100
30,276,SelfRate,https://uploads1.wikiart.org/00137/images/frank-xavier-leyendecker/mending-the-pirate-flag.jpg!HalfHD.jpg,87,86
30,276,SelfRate,https://uploads8.wikiart.org/images/dadamaino/volume-1958.jpg,100,0
30,276,SelfRate,https://uploads8.wikiart.org/images/agostino-bonalumi/verde-3000.jpg,42,0
30,276,SelfRate,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,55,79
30,276,SelfRate,https://uploads8.wikiart.org/images/louis-wain/untitled-5.jpg,56,78
30,276,SelfRate,https://uploads8.wikiart.org/images/m-c-escher/not_detected_204652.jpg,96,96
30,276,SelfRate,https://uploads8.wikiart.org/images/stanley-pinker/god-dog.jpg,100,88
30,276,SelfRate,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,72,89
30,276,SelfRate,https://uploads8.wikiart.org/images/alexey-venetsianov/sleeping-herd-boy.jpg,25,78
31,276,Target,https://uploads8.wikiart.org/images/pablo-picasso/composition-with-skull-1908.jpg,23,94
31,276,Target,https://uploads8.wikiart.org/images/cassandre/le-nouvelliste-1924.jpg,74,47
31,276,Target,https://uploads8.wikiart.org/images/luis-feito/painting-488.jpg,16,51
31,276,Target,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,100,80
31,276,Target,https://uploads8.wikiart.org/images/ferdinand-hodler/at-the-foot-of-the-petit-saleve-1893.jpg,84,100
31,276,Target,https://uploads8.wikiart.org/images/claude-monet/impression-sunrise.jpg,100,100
31,276,Target,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,90,100
31,276,Target,https://uploads1.wikiart.org/00137/images/frank-xavier-leyendecker/mending-the-pirate-flag.jpg!HalfHD.jpg,100,86
31,276,Target,https://uploads8.wikiart.org/images/dadamaino/volume-1958.jpg,18,0
31,276,Target,https://uploads8.wikiart.org/images/agostino-bonalumi/verde-3000.jpg,18,0
31,276,Target,https://uploads4.wikiart.org/00152/images/adolf-wolfli/irren-anstalt-band-hain-1910.jpg!Large.jpg,52,79
31,276,Target,https://uploads8.wikiart.org/images/louis-wain/untitled-5.jpg,35,78
31,276,Target,https://uploads8.wikiart.org/images/m-c-escher/not_detected_204652.jpg,25,96
31,276,Target,https://uploads8.wikiart.org/images/stanley-pinker/god-dog.jpg,37,88
31,276,Target,https://uploads8.wikiart.org/images/charles-jacque/cows-1865.jpg,100,89
